iata,name,lat,lon,country,
BZE,Belize City Philip S. W. Goldson International Airport,17.539141,-88.308197,Belize,
TZA,Belize City Sir Barry Bowen Municipal Airport,17.516512,-88.194695,Belize,
QBC,Bella Coola Airport,52.387501,-126.595833,Canada,
ACB,Bellaire Antrim County Airport,44.988602,-85.198402,United States,
BIC,Belle Ile En Mer Airport,47.325184,-3.201334,France,
BLV,Belleville MidAmerica St. Louis Airport,38.54517,-89.835098,United States,
BLI,Bellingham International Airport,48.79269,-122.537003,United States,
PLU,Belo Horizonte Pampulha Airport,-19.851101,-43.9506,Brazil,
CNF,Belo Horizonte Tancredo Neves International Airport,-19.633699,-43.9688,Brazil,
EYK,Beloyarsk Airport,63.683056,66.68306,Russia,
BBP,Bembridge Airport,50.678055,-1.109444,United Kingdom,
BJI,Bemidji Regional Airport,47.509998,-94.93,United States,
BLN,Benalla Airport,-36.551899,146.007004,Australia,
BEB,Benbecula Airport,57.48111,-7.36277,United Kingdom,
BXG,Bendigo Airport,-36.739399,144.330002,Australia,
BLR,Bengaluru Kempegowda International Airport,13.198889,77.705559,India,
BEN,Benghazi Benina International Airport,32.096779,20.26947,Libya,
BKS,Bengkulu Fatmawati Soekarno Airport,-3.8637,102.338997,Indonesia,
BNC,Beni Airport,0.576373,29.47238,Democratic Republic Of The Congo,
BEM,Beni Mellal Airport,32.400002,-6.316667,Morocco,
BNI,Benin Airport,6.316981,5.599503,Nigeria,
BEH,Benton Harbor Southwest Michigan Regional Airport,42.128601,-86.428497,United States,
QTV,Bentonville Municipal Airport,36.345627,-94.219337,United States,
XNA,Bentonville Northwest Arkansas National Airport,36.28186,-94.306801,United States,
BQU,Bequia J.F. Mitchell Airport,12.9884,-61.262001,Saint Vincent And The Grenadines,
BBO,Berbera Airport,10.38916,44.941101,Somalia,
YBV,Berens River Airport,52.358696,-97.021408,Canada,
BGO,Bergen Flesland Airport,60.293381,5.218142,Norway,
WOE,Bergen op Zoom Woensdrecht Air Base Airport,51.4491,4.34203,Netherlands,
EGC,Bergerac Dordogne Perigord Airport,44.824429,0.520525,France,
BVG,Berlevag Airport,70.871384,29.034161,Norway,
BER,Berlin Brandenburg Airport,52.362877,13.503722,Germany,
BDA,Bermuda L.F. Wade International Airport,32.36404,-64.678703,Bermuda,
BRN,Bern Airport,46.914101,7.497153,Switzerland,
BTA,Bertoua Airport,4.548611,13.72611,Cameroon,
EZV,Beryozovo Airport,63.924583,65.044853,Russia,
QYB,Besancon La Veze Airport,47.2066,6.08368,France,
OGZ,Beslan Airport,43.205002,44.606667,Russia,
BET,Bethel Airport,60.77977,-161.837997,United States,
BTT,Bettles Airport,66.91394,-151.529007,United States,
BVY,Beverly Regional Airport,42.584202,-70.916496,United States,
BZR,Beziers Cap d'Agde Airport,43.323421,3.353397,France,
BDP,Bhadrapur Airport,26.570801,88.079597,Nepal,
BMO,Bhamo Banmaw Airport,24.268354,97.249054,Myanmar (Burma),
BHR,Bharatpur Airport,27.678049,84.429443,Nepal,
BHU,Bhavnagar Airport,21.752199,72.185181,India,
BHO,Bhopal Raja Bhoj Airport,23.28746,77.337372,India,
BBI,Bhubaneswar Biju Patnaik International Airport,20.24436,85.81778,India,
BHJ,Bhuj Airport,23.287821,69.670143,India,
BIK,Biak Frans Kaisiepo Airport,-1.19001,136.107895,Indonesia,
BXP,Biala Podlaska Airport,52.003056,23.143612,Poland,
BIQ,Biarritz Pays Basque Airport,43.468391,-1.523171,France,
IXX,Bidar Airport,17.908081,77.487144,India,
BFE,Bielefeld Airport,51.964722,8.544444,Germany,
QIC,Biella Cerrione Airport,45.495239,8.102928,Italy,
YTL,Big Trout Lake Airport,53.817501,-89.896896,Canada,
BFJ,Bijie Feixiong Airport,27.266666,105.479164,China,
BKB,Bikaner Nal Airport,28.070601,73.207199,India,
PAB,Bilaspur Airport,21.988333,82.111115,India,
BIO,Bilbao Airport,43.30109,-2.9106,Spain,
BIU,Bildudalur Airport,65.641388,-23.54611,Iceland,
BIL,Billings Logan International Airport,45.807659,-108.542,United States,
BLL,Billund Airport,55.740318,9.151778,Denmark,
BMU,Bima Sultan Muhammad Salahudin Airport,-8.53964,118.687302,Indonesia,
BGG,Bingol Airport,38.861111,40.592499,Turkey,
BTU,Bintulu Airport,3.12385,113.020401,Malaysia,
BIR,Biratnagar Airport,26.484159,87.264442,Nepal,
KBC,Birch Creek Airport,66.27504,-145.817902,United States,
BVI,Birdsville Airport,-25.898333,139.343338,Australia,
XBJ,Birjand International Airport,32.898048,59.266109,Iran,
BHX,Birmingham Airport,52.45385,-1.74802,United Kingdom,
BHM,Birmingham Shuttlesworth International Airport,33.563881,-86.752296,United States,
BHH,Bisha Domestic Airport,19.98435,42.62088,Saudi Arabia,
FRU,Bishkek Manas International Airport,43.061298,74.477547,Kyrgyzstan,
BIH,Bishop Eastern Sierra Regional Airport,37.3731,-118.363998,United States,
BSK,Biskra Airport,34.793282,5.738231,Algeria,
BIS,Bismarck Municipal Airport,46.774479,-100.758209,United States,
OXB,Bissau Osvaldo Vieira International Airport,11.8947,-15.6536,Guinea-Bissau,
BBJ,Bitburg Airport,49.945332,6.565,Germany,
YBI,Black Tickle Airport,53.469398,-55.785,Canada,
BKQ,Blackall Airport,-24.4277,145.428604,Australia,
BBS,Blackbushe Airport,51.323879,-0.8475,United Kingdom,
BLK,Blackpool International Airport,53.772106,-3.038085,United Kingdom,
BCB,Blacksburg Virginia Tech Montgomery Executive Airport,37.2076,-80.407799,United States,
BQS,Blagoveshchensk Ignatyevo Airport,50.425388,127.412399,Russia,
BDG,Blanding Municipal Airport,37.583233,-109.483215,United States,
BLZ,Blantyre Chileka International Airport,-15.679,34.97401,Malawi,
BHE,Blenheim Woodbourne Airport,-41.518299,173.870193,New Zealand,
BWX,Blimbingsari Airport,-8.31,114.340279,Indonesia,
BID,Block Island Airport,41.169434,-71.579613,United States,
BFN,Bloemfontein Airport,-29.092699,26.302441,South Africa,
QYO,Blois Le Breuil Airport,47.678616,1.208735,France,
BLO,Blonduos Airport,65.644997,-20.2875,Iceland,
BMI,Bloomington Central Illinois Regional Airport,40.477112,-88.915901,United States,
BMG,Bloomington Monroe County Airport,39.139999,-86.610001,United States,
TRI,Blountville Tri-Cities Regional Airport,36.47522,-82.407402,United States,
BEF,Bluefields Airport,11.99096,-83.774002,Nicaragua,
BLH,Blythe Airport,33.616505,-114.716782,United States,
BYH,Blytheville Arkansas International Airport,35.96434,-89.943901,United States,
KBS,Bo Airport,7.95,-11.767,Sierra Leone,
BVB,Boa Vista International Airport,2.846311,-60.689999,Brazil,
BVC,Boa Vista Rabil Airport,16.13653,-22.8888,Cape Verde,
BCT,Boca Raton Airport,26.3785,-80.107597,United States,
BOC,Bocas Del Toro International Airport,9.340853,-82.250801,Panama,
ODO,Bodaybo Airport,57.860001,114.239998,Russia,
BOO,Bodo Airport,67.269157,14.36527,Norway,
BJV,Bodrum Milas Airport,37.25061,27.66431,Turkey,
BOG,Bogota El Dorado International Airport,4.703056,-74.138298,Colombia,
GIC,Boigu Island Airport,-9.233333,142.21666,Australia,
BOI,Boise Airport,43.564362,-116.222,United States,
BJB,Bojnord Airport,37.489719,57.308849,Iran,
KQT,Bokhtar International Airport,37.866337,68.864517,Tajikistan,
BWK,Bol Brac Airport,43.285702,16.679701,Croatia,
BPL,Bole Alashankou Airport,44.895,82.299721,China,
BLQ,Bologna Guglielmo Marconi Airport,44.535439,11.28866,Italy,
BZO,Bolzano Airport,46.46019,11.32638,Italy,
BON,Bonaire Flamingo International Airport,12.13104,-68.268501,Netherlands,
YVB,Bonaventure Airport,48.07111,-65.460281,Canada,
BYO,Bonito Airport,-21.247299,-56.452499,Brazil,
QCH,Bonn Hangelar Airport,50.76889,7.163333,Germany,
YBY,Bonnyville Airport,54.299999,-110.739998,Canada,
OCM,Boolgeeda Airport,-22.540001,117.275002,Australia,
TGP,Bor Podkamennaya Tunguska Airport,61.59,89.979446,Russia,
BOB,Bora Bora Airport,-16.4443,-151.751007,French Polynesia,
BOD,Bordeaux Merignac Airport,44.828609,-0.71527,France,
BGD,Borger Hutchinson County Airport,35.700901,-101.393997,United States,
BMK,Borkum Airport,53.595501,6.709167,Germany,
BLE,Borlange Dala Airport,60.422009,15.51521,Sweden,
RNN,Bornholm Airport,55.063259,14.75955,Denmark,
BPA,Borongan Airport,11.67484,125.479462,Philippines,
BSA,Bosaso Airport,11.283333,49.150002,Somalia,
BST,Bost Airport,31.55901,64.36409,Afghanistan,
BOS,Boston Logan International Airport,42.362968,-71.006401,United States,
BYK,Bouake Airport,7.7388,-5.07366,Cote D'ivoire (Ivory Coast),
UAR,Bouarfa Airport,32.514172,-1.98167,Morocco,
BLD,Boulder City Municipal Airport,35.946777,-114.856377,United States,
WBU,Boulder Municipal Airport,40.039398,-105.225998,United States,
BQL,Boulia Airport,-22.9,139.899994,Australia,
BTF,Bountiful Skypark Airport,40.8694,-111.927002,United States,
QYY,Bourg-en-Bresse Ceyzeriat Airport,46.202198,5.291796,France,
BOU,Bourges Airport,47.064449,2.378953,France,
BRK,Bourke Airport,-30.0392,145.951996,Australia,
BOH,Bournemouth Airport,50.779999,-1.8425,United Kingdom,
BVJ,Bovanenkovo Airport,70.315277,68.333611,Russia,
BWG,Bowling Green Warren County Regional Airport,36.962223,-86.422218,United States,
BZN,Bozeman Yellowstone International Airport,45.777458,-111.152,United States,
BFD,Bradford Regional Airport,41.802223,-78.639442,United States,
BGZ,Braga Airport,41.587101,-8.44514,Portugal,
BGC,Braganca Airport,41.8578,-6.70712,Portugal,
BRD,Brainerd Lakes Regional Airport,46.397221,-94.137497,United States,
YBR,Brandon Municipal Airport,49.91,-99.951897,Canada,
BKG,Branson Airport,36.532082,-93.2005,United States,
BSB,Brasilia International Airport,-15.8711,-47.918598,Brazil,
GHV,Brasov Airport,45.706043,25.52339,Romania,
BTS,Bratislava M. R. Stefanik Airport,48.170158,17.21266,Slovakia,
BTK,Bratsk Airport,56.370548,101.698303,Russia,
BWE,Braunschweig Airport,52.31916,10.55611,Germany,
BWC,Brawley Municipal Airport,32.992901,-115.516998,United States,
BZV,Brazzaville Maya Maya Airport,-4.2517,15.25303,Congo,
QHS,Breda International Airport,51.554962,4.553187,Netherlands,
OLA,Brekstad Orland Airport,63.698898,9.604003,Norway,
BRE,Bremen Airport,53.047501,8.786667,Germany,
PWT,Bremerton National Airport,47.485001,-122.763336,United States,
VBS,Brescia Montichiari Airport,45.428879,10.33055,Italy,
QIB,Bresso Airport,45.539577,9.202372,Italy,
BQT,Brest Airport,52.116669,23.883333,Belarus,
BES,Brest Bretagne Airport,48.44722,-4.42166,France,
BVS,Breves Airport,-1.636789,-50.443901,Brazil,
KTS,Brevig Mission Airport,65.331299,-166.466003,United States,
BIV,Bria Airport,6.527778,21.989441,Central African Republic,
BGI,Bridgetown Grantley Adams International Airport,13.0746,-59.492401,Barbados,
BMC,Brigham City Airport,41.549168,-112.062225,United States,
ESH,Brighton City Shoreham Airport,50.835548,-0.29722,United Kingdom,
BDS,Brindisi Airport,40.657631,17.947029,Italy,
BNE,Brisbane Airport,-27.3841,153.117493,Australia,
BRS,Bristol Airport,51.38266,-2.71908,United Kingdom,
BVE,Brive Souillac Airport,45.040031,1.487762,France,
BRQ,Brno Turany Airport,49.15126,16.694429,Czechia,
YBT,Brochet Airport,57.889439,-101.678001,Canada,
BBW,Broken Bow Municipal Airport,41.436436,-99.642082,United States,
BHQ,Broken Hill Airport,-31.998983,141.468567,Australia,
ZBM,Bromont Airport,45.290798,-72.741402,Canada,
BNN,Bronnoysund Airport,65.461113,12.2175,Norway,
BKX,Brookings Airport,44.303333,-96.811111,United States,
BME,Broome International Airport,-17.9447,122.231598,Australia,
BRO,Brownsville South Padre Island International Airport,25.90683,-97.425797,United States,
BWD,Brownwood Regional Airport,31.794722,-98.956665,United States,
BWN,Brunei International Airport,4.9442,114.928299,Brunei,
BQK,Brunswick Golden Isles Airport,31.258801,-81.4664,United States,
SSI,Brunswick Malcolm McKinnon Airport,31.15,-81.389999,United States,
BRU,Brussels Airport,50.901379,4.484444,Belgium,
CRL,Brussels South Charleroi Airport,50.459999,4.452778,Belgium,
CFD,Bryan Coulter Field,30.715691,-96.331299,United States,
BZK,Bryansk International Airport,53.214191,34.176441,Russia,
BGA,Bucaramanga Palonegro International Airport,7.126944,-73.184998,Colombia,
BBU,Bucharest Aurel Vlaicu Airport,44.503189,26.10211,Romania,
OTP,Bucharest Henri Coanda International Airport,44.572159,26.102171,Romania,
BKC,Buckland Airport,65.978889,-161.126663,United States,
QEB,Budapest Budaors Airport,47.450832,18.980556,Hungary,
BUD,Budapest Ferenc Liszt International Airport,47.436932,19.25559,Hungary,
QHB,Budel Kempen Airport,51.2561,5.601917,Netherlands,
BUN,Buenaventura Gerardo Tobar Lopez Airport,3.819592,-76.989601,Colombia,
AEP,Buenos Aires Jorge Newbery Airport,-34.559101,-58.4156,Argentina,
EZE,Buenos Aires Ministro Pistarini International Airport,-34.822201,-58.535801,Argentina,
YVT,Buffalo Narrows Airport,55.841942,-108.417,Canada,
BUF,Buffalo Niagara International Airport,42.940521,-78.732101,United States,
UUA,Bugulma Airport,54.630001,52.790001,Russia,
BJM,Bujumbura International Airport,-3.32401,29.31851,Burundi,
BUA,Buka Airport,-5.42232,154.673004,Papua New Guinea,
BHK,Bukhara International Airport,39.775002,64.48333,Uzbekistan,
BKZ,Bukoba Airport,-1.330269,31.818968,Tanzania,
BUQ,Bulawayo Joshua Mqabuko Nkomo International Airport,-20.017401,28.617861,Zimbabwe,
IFP,Bullhead International Airport,35.155972,-114.558998,United States,
BUY,Bunbury Airport,-33.378056,115.676941,Australia,
BDB,Bundaberg Airport,-24.898708,152.321869,Australia,
BUX,Bunia Airport,1.565719,30.220831,Democratic Republic Of The Congo,
QQF,Bunnell Flagler County Airport,29.467501,-81.20639,United States,
BXO,Buochs Airport,46.974445,8.396944,Switzerland,
UOL,Buol Airport,1.1027,121.414101,Indonesia,
BMV,Buon Ma Thuot Airport,12.66831,108.120201,Vietnam,
BUR,Burbank Bob Hope Airport,34.200661,-118.358002,United States,
BOJ,Burgas Airport,42.56958,27.51523,Bulgaria,
RGS,Burgos Airport,42.357498,-3.613611,Spain,
BFV,Buriram Airport,15.2295,103.252998,Thailand,
BYI,Burley Municipal Airport,42.542599,-113.772003,United States,
QQY,Burlington Alamance Regional Airport,36.048611,-79.474998,United States,
BTV,Burlington International Airport,44.471859,-73.153198,United States,
QQU,Burlington Municipal Airport,42.691944,-88.303886,United States,
BRL,Burlington Southeast Iowa Regional Airport,40.78611,-91.123337,United States,
MVW,Burlington/Mount Vernon Skagit Regional Airport,48.472748,-122.417976,United States,
BWT,Burnie Airport,-40.99889,145.73111,Australia,
YPZ,Burns Lake Airport,54.376427,-125.951256,Canada,
KJI,Burqin Kanas Airport,48.221111,86.998055,China,
YEI,Bursa Yenisehir Airport,40.255001,29.5625,Turkey,
PUS,Busan Gimhae International Airport,35.17952,128.938202,South Korea,
BUZ,Bushehr Airport,28.944811,50.834629,Iran,
BQB,Busselton Regional Airport,-33.687222,115.400276,Australia,
USU,Busuanga Airport,12.121458,120.100029,Philippines,
BBG,Butaritari Airport,3.086669,172.81221,Kiribati,
BTP,Butler Regional Airport,40.776901,-79.949699,United States,
BTM,Butte Bert Mooney Airport,45.951111,-112.493889,United States,
BXU,Butuan Bancasi Airport,8.951322,125.477898,Philippines,
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,53.096802,17.977659,Poland,
CAH,Ca Mau Airport,9.177667,105.17778,Vietnam,
CAB,Cabinda Airport,-5.59699,12.18835,Angola,
CFB,Cabo Frio International Airport,-22.92,-42.07,Brazil,
CSL,Cabo San Lucas International Airport,22.947701,-109.936996,Mexico,
OAL,Cacoal Airport,-11.496,-61.450802,Brazil,
CAD,Cadillac Wexford County Airport,44.276066,-85.420662,United States,
CFR,Caen Carpiquet Airport,49.173279,-0.44987,France,
QKC,Caernarfon Airport,53.101665,-4.3375,United Kingdom,
CGY,Cagayan de Oro Laguindingan Airport,8.6125,124.457222,Philippines,
CAG,Cagliari Elmas Airport,39.251461,9.054283,Italy,
ZAO,Cahors Lalbenque Airport,44.35183,1.476396,France,
CNS,Cairns Airport,-16.885799,145.755203,Australia,
CCE,Cairo Capital International Airport,30.07222,31.83333,Egypt,
CAI,Cairo International Airport,30.121941,31.40555,Egypt,
CJA,Cajamarca Airport,-7.13918,-78.489403,Peru,
CBQ,Calabar Margaret Ekpo International Airport,4.976019,8.347196,Nigeria,
CQF,Calais Dunkerque Airport,50.96093,1.951433,France,
CJC,Calama El Loa Airport,-22.4981,-68.903503,Chile,
CYP,Calbayog Airport,12.075833,124.543053,Philippines,
CLV,Caldas Novas Airport,-17.724722,-48.610001,Brazil,
CDW,Caldwell Essex County Airport,40.875004,-74.280212,United States,
CXL,Calexico International Airport,32.667458,-115.517677,United States,
YYC,Calgary International Airport,51.11388,-114.019997,Canada,
CLO,Cali Alfonso Bonilla Aragon International Airport,3.543056,-76.381599,Colombia,
CUD,Caloundra Airport,-26.799999,153.100006,Australia,
CLY,Calvi Sainte-Catherine Airport,42.520359,8.793028,France,
CMW,Camaguey Ignacio Agramonte International Airport,21.42042,-77.847397,Cuba,
QTC,Camarillo Airport,34.213715,-119.090408,United States,
CBG,Cambridge Airport,52.205002,0.175,United Kingdom,
YCB,Cambridge Bay Airport,69.108047,-105.138,Canada,
CGE,Cambridge Dorchester Airport,38.539299,-76.030403,United States,
CDU,Camden Airport,-34.040199,150.687195,Australia,
ADW,Camp Springs Joint Base Andrews,38.809425,-76.867081,United States,
YBL,Campbell River Airport,49.950829,-125.269997,Canada,
CAL,Campbeltown Airport,55.43,-5.68,United Kingdom,
CPE,Campeche International Airport,19.81679,-90.500298,Mexico,
CPV,Campina Grande Airport,-7.26991,-35.896301,Brazil,
VCP,Campinas Viracopos International Airport,-23.007299,-47.134499,Brazil,
CGR,Campo Grande International Airport,-20.468599,-54.672501,Brazil,
CBW,Campo Mourao Airport,-24.009199,-52.3568,Brazil,
CAW,Campos dos Goytacazes Bartolomeu Lysandro Airport,-21.698299,-41.301601,Brazil,
VCA,Can Tho International Airport,10.08,105.709999,Vietnam,
CAJ,Canaima Airport,6.232096,-62.854851,Venezuela,
CKZ,Canakkale Airport,40.137718,26.426769,Turkey,
CBR,Canberra International Airport,-35.3069,149.195007,Australia,
CUN,Cancun International Airport,21.03652,-86.876999,Mexico,
CEL,Canela Airport,-29.370556,-50.832222,Brazil,
CWJ,Cangyuan Washan Airport,23.273478,99.369987,China,
CEQ,Cannes Mandelieu Airport,43.546379,6.954167,France,
CIW,Canouan Airport,12.69904,-61.3424,Saint Vincent And The Grenadines,
QQC,Canton Cherokee County Regional Airport,34.310555,-84.423889,United States,
CSK,Cap Skirring Airport,12.394692,-16.747387,Senegal,
CAP,Cap-Haitien International Airport,19.732981,-72.194702,Haiti,
YTE,Cape Dorset Airport,64.230003,-76.526604,Canada,
CGI,Cape Girardeau Regional Airport,37.225311,-89.570702,United States,
